id,name,description,brand,segment,category,category_path,color,material,premium,price,original_price,discount_pct,in_stock,avg_rating,rating_count,sizes,images,embed_text
ay-000805,Trainers 'JARVA',"White synthetic trainers offer a lightweight and durable option for daily wear. The breathable synthetic upper ensures comfort, while the robust design provides reliable support. These trainers feature a practical lace-up fastening.",Nike Sportswear,men,Sneakers,Shoes|Sneakers,white,Synthetic,false,150.00,,,true,3.8,48,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000805-1.jpg,"Trainers 'JARVA' Nike Sportswear Sneakers White synthetic trainers offer a lightweight and durable option for daily wear. The breathable synthetic upper ensures comfort, while the robust design provides reliable support. These trainers feature a practical lace-up fastening."
ay-000806,Knit 'TUDELA',"Organic cotton offers a soft, breathable feel for everyday comfort. This knit sweater is presented in a versatile beige shade. It provides reliable warmth and a classic finish for general wear.",VERO MODA,men,Sweaters & knitwear,Clothing|Sweaters & knitwear,beige,Organic cotton,false,64.56,75.95,15,true,4.5,79,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000806-1.jpg,"Knit 'TUDELA' VERO MODA Sweaters & knitwear Organic cotton offers a soft, breathable feel for everyday comfort. This knit sweater is presented in a versatile beige shade. It provides reliable warmth and a classic finish for general wear."
ay-000807,Boots 'VIANA',These canvas boots are finished in a neutral sand colour and provide reliable support for daily use. The sturdy material offers comfortable ankle coverage and durable wear. Note that the canvas surface requires occasional brushing to prevent scuff marks.,Nike Sportswear,kids,Boots,Shoes|Boots,sand,Canvas,false,95.90,,,true,4.1,484,30|31|32|33|34,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000807-1.jpg,Boots 'VIANA' Nike Sportswear Boots These canvas boots are finished in a neutral sand colour and provide reliable support for daily use. The sturdy material offers comfortable ankle coverage and durable wear. Note that the canvas surface requires occasional brushing to prevent scuff marks.
ay-000808,Tote Bag 'DORSET',"Saffiano leather provides a durable, structured, and polished finish. This functional black tote bag maintains its shape while offering ample space for daily essentials. It serves as a reliable and professional carry bag.",Polo Ralph Lauren,men,Tote bags,Accessories|Bags & backpacks|Bags|Tote bags,black,Saffiano leather,true,246.90,,,true,3.8,245,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000808-1.jpg,"Tote Bag 'DORSET' Polo Ralph Lauren Tote bags Saffiano leather provides a durable, structured, and polished finish. This functional black tote bag maintains its shape while offering ample space for daily essentials. It serves as a reliable and professional carry bag."
ay-000809,Sandals 'ZERMATT',These taupe suede sandals offer both comfort and a polished look. The sturdy suede material is ideal for casual weekend outings or evening strolling. They provide a versatile piece suitable for various daytime occasions.,adidas Originals,women,Sandals,Shoes|Sandals,taupe,Suede,false,25.90,,,false,3.9,606,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000809-1.jpg,Sandals 'ZERMATT' adidas Originals Sandals These taupe suede sandals offer both comfort and a polished look. The sturdy suede material is ideal for casual weekend outings or evening strolling. They provide a versatile piece suitable for various daytime occasions.
ay-000810,Sneakers 'SINTRA',"The matching laces secure the foot in this pair of canvas sneakers. Finished in a pale lilac colour, the durable canvas upper provides reliable, everyday support. These trainers feature robust stitching and are designed for comfortable daily wear.",Tamaris,women,Sneakers,Shoes|Sneakers,lilac,Canvas,false,133.95,,,true,,,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000810-1.jpg,"Sneakers 'SINTRA' Tamaris Sneakers The matching laces secure the foot in this pair of canvas sneakers. Finished in a pale lilac colour, the durable canvas upper provides reliable, everyday support. These trainers feature robust stitching and are designed for comfortable daily wear."
ay-000811,Beanie 'SPOLETO',"The beanie is constructed from breathable silicone and offered in a versatile ecru shade. It is remarkably lightweight, weighing less than a few sheets of A4 paper. This simple design provides reliable head coverage for cooler days.",Calvin Klein,women,Hats & caps,Accessories|Hats & caps,ecru,Silicone,false,66.49,94.99,30,true,4.5,54,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000811-1.jpg,"Beanie 'SPOLETO' Calvin Klein Hats & caps The beanie is constructed from breathable silicone and offered in a versatile ecru shade. It is remarkably lightweight, weighing less than a few sheets of A4 paper. This simple design provides reliable head coverage for cooler days."
ay-000812,Top 'JURA',"For a comfortable look this season, this top is ideal. It features a soft Alpaca blend construction in a classic chocolate shade. This versatile piece can be worn for both professional or casual settings.",s.Oliver,men,Tops,Clothing|Tops,chocolate,Alpaca blend,false,37.90,,,true,4.1,406,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000812-1.jpg,"Top 'JURA' s.Oliver Tops For a comfortable look this season, this top is ideal. It features a soft Alpaca blend construction in a classic chocolate shade. This versatile piece can be worn for both professional or casual settings."
ay-000813,Jeans 'GRANADA',This pair of mocha denim jeans provides a versatile fit and a comfortable feel. The durable denim material makes them ideal for professional daytime use. They are built to handle everyday wear with reliable comfort.,s.Oliver,men,Jeans,Clothing|Jeans,mocha,Denim,false,36.54,60.90,40,true,4.3,248,29|30|31|32|33|34|36,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000813-1.jpg,Jeans 'GRANADA' s.Oliver Jeans This pair of mocha denim jeans provides a versatile fit and a comfortable feel. The durable denim material makes them ideal for professional daytime use. They are built to handle everyday wear with reliable comfort.
ay-000814,Knit 'NARVIK',"This chocolate Cotton blend knit provides warmth and comfort suitable for casual wear. The knit offers a classic finish, though it must be machine washed on a gentle cycle to maintain its integrity.",Mavi,women,Sweaters & knitwear,Clothing|Sweaters & knitwear,chocolate,Cotton blend,false,47.25,63.00,25,true,4.1,602,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000814-1.jpg,"Knit 'NARVIK' Mavi Sweaters & knitwear This chocolate Cotton blend knit provides warmth and comfort suitable for casual wear. The knit offers a classic finish, though it must be machine washed on a gentle cycle to maintain its integrity."
ay-000815,Coat 'FLORA',"This navy satin coat offers a sophisticated drape, making it ideal for formal evening occasions or dinner outings. The smooth satin material provides a refined look while ensuring adequate warmth throughout the cooler months.",BOSS,women,Coats,Clothing|Coats,navy,Satin,true,550.79,647.99,15,true,4.8,412,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000815-1.jpg,"Coat 'FLORA' BOSS Coats This navy satin coat offers a sophisticated drape, making it ideal for formal evening occasions or dinner outings. The smooth satin material provides a refined look while ensuring adequate warmth throughout the cooler months."
ay-000816,Running Shoes 'EIGER',"These grey suede running shoes provide durable support for daily training runs. The lightweight design feels comparable to a sturdy magazine, ensuring comfortable mileage. They offer reliable grip and a smooth ride for consistent performance.",Nike Sportswear,men,Running shoes,Sportswear|Running shoes,grey,Suede,false,13.97,27.95,50,true,4.0,495,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000816-1.jpg,"Running Shoes 'EIGER' Nike Sportswear Running shoes These grey suede running shoes provide durable support for daily training runs. The lightweight design feels comparable to a sturdy magazine, ensuring comfortable mileage. They offer reliable grip and a smooth ride for consistent performance."
ay-000817,Document Bag 'TAVIRA',"For the daily commuter, this structured Nubuck briefcase provides reliable transport for professional documents. The cognac finish and durable build include a dedicated padded sleeve for a 15-inch laptop compartment. It is designed to carry essential work materials securely.",Calvin Klein,men,Business & laptop bags,Accessories|Bags & backpacks|Bags|Business & laptop bags,cognac,Nubuck,false,169.99,,,true,4.7,537,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000817-1.jpg,"Document Bag 'TAVIRA' Calvin Klein Business & laptop bags For the daily commuter, this structured Nubuck briefcase provides reliable transport for professional documents. The cognac finish and durable build include a dedicated padded sleeve for a 15-inch laptop compartment. It is designed to carry essential work materials securely."
ay-000818,Daypack 'MOLDE',"Nylon feels durable and light, making this chocolate daypack ideal for daily carrying needs. This functional bag is constructed from resilient nylon material, offering reliable storage for essentials. It provides a practical and sturdy carrying solution.",Calvin Klein,women,Backpacks,Accessories|Bags & backpacks|Bags|Backpacks,chocolate,Nylon,false,70.70,101.00,30,true,4.7,453,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000818-1.jpg,"Daypack 'MOLDE' Calvin Klein Backpacks Nylon feels durable and light, making this chocolate daypack ideal for daily carrying needs. This functional bag is constructed from resilient nylon material, offering reliable storage for essentials. It provides a practical and sturdy carrying solution."
ay-000819,Cardigan 'PAVIA',This lightweight cardigan features a breathable Alpaca blend in a lovely cream colour. It provides comfortable warmth for transitional seasons. Please note that dry cleaning is recommended to maintain its softness.,NU-IN,women,Sweaters & knitwear,Clothing|Sweaters & knitwear,cream,Alpaca blend,false,86.90,,,true,3.7,444,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000819-1.jpg,Cardigan 'PAVIA' NU-IN Sweaters & knitwear This lightweight cardigan features a breathable Alpaca blend in a lovely cream colour. It provides comfortable warmth for transitional seasons. Please note that dry cleaning is recommended to maintain its softness.
ay-000820,Dress 'GOTHIA',"Featuring practical side pockets and a neat button fastening, this dress is constructed from durable cotton twill. It offers a simple, comfortable fit in a classic chocolate colour.",Polo Ralph Lauren,women,Dresses,Clothing|Dresses,chocolate,Cotton twill,true,160.50,214.00,25,true,4.7,185,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000820-1.jpg,"Dress 'GOTHIA' Polo Ralph Lauren Dresses Featuring practical side pockets and a neat button fastening, this dress is constructed from durable cotton twill. It offers a simple, comfortable fit in a classic chocolate colour."
ay-000821,Card Holder 'FJORD',"This grey card holder offers a reliable way to store essential cards and notes. It features multiple slots and a durable, minimalist design. Be aware that leather care requires occasional wiping with a dry cloth.",bugatti,men,Wallets & cases,Accessories|Wallets & cases,grey,,false,67.77,112.95,40,true,4.8,394,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000821-1.jpg,"Card Holder 'FJORD' bugatti Wallets & cases This grey card holder offers a reliable way to store essential cards and notes. It features multiple slots and a durable, minimalist design. Be aware that leather care requires occasional wiping with a dry cloth."
ay-000822,Leggings 'PISA',"These brown cotton leggings provide reliable comfort for exercise and casual wear. Made from breathable cotton, they offer good stretch and support during activity. Please note that due to the natural fibres, these items require careful washing to prevent shrinkage.",Mavi,women,Sports bottoms & leggings,Sportswear|Sports bottoms & leggings,brown,Cotton,false,137.99,,,true,4.7,426,25|26|27|28|29|30|31,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000822-1.jpg,"Leggings 'PISA' Mavi Sports bottoms & leggings These brown cotton leggings provide reliable comfort for exercise and casual wear. Made from breathable cotton, they offer good stretch and support during activity. Please note that due to the natural fibres, these items require careful washing to prevent shrinkage."
ay-000823,Messenger Bag 'PARMA',"This cognac cotton canvas messenger is suitable for the commuter, offering a padded sleeve for a 15-inch laptop and documents. Its robust construction ensures it develops a unique patina and character with regular professional use.",Liebeskind Berlin,men,Business & laptop bags,Accessories|Bags & backpacks|Bags|Business & laptop bags,cognac,Cotton canvas,false,46.49,61.99,25,true,4.6,290,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000823-1.jpg,"Messenger Bag 'PARMA' Liebeskind Berlin Business & laptop bags This cognac cotton canvas messenger is suitable for the commuter, offering a padded sleeve for a 15-inch laptop and documents. Its robust construction ensures it develops a unique patina and character with regular professional use."
ay-000824,Sneakers 'SAVONA',"For casual weekend wear, these comfortable sneakers offer a simple style update. They feature a durable brown suede upper and rubber sole, providing a classic look suitable for everyday use. These shoes maintain their shape while offering reliable comfort.",Reebok Classics,men,Sneakers,Shoes|Sneakers,brown,Suede,false,39.13,55.90,30,true,4.4,353,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000824-1.jpg,"Sneakers 'SAVONA' Reebok Classics Sneakers For casual weekend wear, these comfortable sneakers offer a simple style update. They feature a durable brown suede upper and rubber sole, providing a classic look suitable for everyday use. These shoes maintain their shape while offering reliable comfort."
ay-000825,Belt Bag 'MERANO',Navy is a versatile colour that pairs easily with any ensemble. This nylon belt bag provides reliable utility and secure storage for daily essentials. Its durable design makes it a practical and comfortable accessory.,Kapten & Son,men,Bum bags,Accessories|Bags & backpacks|Bags|Bum bags,navy,Nylon,false,42.69,60.99,30,true,4.0,331,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000825-1.jpg,Belt Bag 'MERANO' Kapten & Son Bum bags Navy is a versatile colour that pairs easily with any ensemble. This nylon belt bag provides reliable utility and secure storage for daily essentials. Its durable design makes it a practical and comfortable accessory.
ay-000826,Boots 'AMALFI',Canvas provides comfortable and durable support for everyday wear. These brown boots are constructed from sturdy canvas material. They offer a practical and reliable footwear option for various walking conditions.,New Balance,women,Boots,Shoes|Boots,brown,Canvas,false,29.90,,,true,,,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000826-1.jpg,Boots 'AMALFI' New Balance Boots Canvas provides comfortable and durable support for everyday wear. These brown boots are constructed from sturdy canvas material. They offer a practical and reliable footwear option for various walking conditions.
ay-000827,Mini Bag 'HAVEN',This mini crossbody bag is constructed from coated canvas in a deep burgundy hue. It features a structured design and is light enough to carry alongside a paperback book. This practical bag provides ample space for essentials.,HUGO,men,Crossbody bags,Accessories|Bags & backpacks|Bags|Crossbody bags,burgundy,Coated canvas,false,38.37,63.95,40,true,4.1,265,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000827-1.jpg,Mini Bag 'HAVEN' HUGO Crossbody bags This mini crossbody bag is constructed from coated canvas in a deep burgundy hue. It features a structured design and is light enough to carry alongside a paperback book. This practical bag provides ample space for essentials.
ay-000828,Dress 'DURHAM',This olive cotton twill dress offers comfortable wear for casual outings. The breathable fabric makes it suitable for a relaxed weekend day. It features a simple design that is easy to pair with various footwear.,PIECES,women,Dresses,Clothing|Dresses,olive,Cotton twill,false,26.32,32.90,20,true,,,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000828-1.jpg,Dress 'DURHAM' PIECES Dresses This olive cotton twill dress offers comfortable wear for casual outings. The breathable fabric makes it suitable for a relaxed weekend day. It features a simple design that is easy to pair with various footwear.
ay-000829,Skirt 'LINZ',The mocha satin skirt features a smooth drape and refined finish. Its satin material offers sophisticated texture and is ideal for smart casual office wear or evening events. This versatile piece pairs easily with various tops for a polished look.,PIECES,women,Skirts,Clothing|Skirts,mocha,Satin,false,33.95,,,true,4.0,297,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000829-1.jpg,Skirt 'LINZ' PIECES Skirts The mocha satin skirt features a smooth drape and refined finish. Its satin material offers sophisticated texture and is ideal for smart casual office wear or evening events. This versatile piece pairs easily with various tops for a polished look.
ay-000830,Earrings 'LEVEN',"These earrings are crafted from soft wool felt in a muted lilac shade. The material is lightweight and designed for everyday wear. Over time, the wool will gently patinate, developing a unique softness that reflects continuous handling.",Polo Ralph Lauren,men,Jewelry,Accessories|Jewelry,lilac,Wool felt,true,93.49,109.99,15,true,4.0,29,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000830-1.jpg,"Earrings 'LEVEN' Polo Ralph Lauren Jewelry These earrings are crafted from soft wool felt in a muted lilac shade. The material is lightweight and designed for everyday wear. Over time, the wool will gently patinate, developing a unique softness that reflects continuous handling."
ay-000831,High Heels 'CARLOW',"These rose synthetic high heels offer a simple, elegant finish. They are constructed from durable synthetic material and are suitable for evening wear or formal occasions. They provide comfortable support when attending professional functions.",BOSS,women,High heels,Shoes|High heels,rose,Synthetic,true,211.42,281.90,25,true,4.7,312,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000831-1.jpg,"High Heels 'CARLOW' BOSS High heels These rose synthetic high heels offer a simple, elegant finish. They are constructed from durable synthetic material and are suitable for evening wear or formal occasions. They provide comfortable support when attending professional functions."
ay-000832,Hoodie 'KIELCE',"The cognac wool blend hoodie offers reliable warmth and a classic fit. Over time, the natural fibres will soften, ensuring the garment develops a unique character with regular wear.",BOSS,women,Hoodies,Clothing|Hoodies,cognac,Wool blend,true,146.19,171.99,15,true,4.6,59,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000832-1.jpg,"Hoodie 'KIELCE' BOSS Hoodies The cognac wool blend hoodie offers reliable warmth and a classic fit. Over time, the natural fibres will soften, ensuring the garment develops a unique character with regular wear."
ay-000833,Skirt 'ALTEA',This emerald cotton poplin skirt offers a breathable and structured fit for daily wear. The durable poplin fabric maintains its shape while softening slightly with regular washing. It is a reliable staple piece that develops character over time.,VILA,women,Skirts,Clothing|Skirts,emerald,Cotton poplin,false,50.90,,,true,4.4,101,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000833-1.jpg,Skirt 'ALTEA' VILA Skirts This emerald cotton poplin skirt offers a breathable and structured fit for daily wear. The durable poplin fabric maintains its shape while softening slightly with regular washing. It is a reliable staple piece that develops character over time.
ay-000834,Blazer 'MODENA',"This grey blazer is constructed from a versatile wool blend, offering structure and comfort. Its tailored fit makes it suitable for professional settings, such as client meetings or office wear. A reliable addition to any formal wardrobe.",LASCANA,men,Blazers,Clothing|Blazers,grey,Wool blend,false,31.92,39.90,20,true,4.0,411,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000834-1.jpg,"Blazer 'MODENA' LASCANA Blazers This grey blazer is constructed from a versatile wool blend, offering structure and comfort. Its tailored fit makes it suitable for professional settings, such as client meetings or office wear. A reliable addition to any formal wardrobe."
ay-000835,Sandals 'MARLOW',"Black complements various outfits, making these synthetic sandals a versatile choice. The durable design provides reliable support suitable for everyday wear. These sandals feature a deep black finish, offering consistent style and comfort.",Nike Sportswear,kids,Sandals,Shoes|Sandals,black,Synthetic,false,106.90,,,true,4.3,636,30|31|32|33|34,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000835-1.jpg,"Sandals 'MARLOW' Nike Sportswear Sandals Black complements various outfits, making these synthetic sandals a versatile choice. The durable design provides reliable support suitable for everyday wear. These sandals feature a deep black finish, offering consistent style and comfort."
ay-000836,Trousers 'LUGANO',These comfortable cotton trousers are anthracite and offer reliable daily wear. They maintain a sharp appearance suitable for smart-casual work environments or evening outings. The durable fabric ensures comfort and easy movement throughout the day.,LASCANA,women,Pants,Clothing|Pants,anthracite,Cotton,false,35.95,71.90,50,true,4.6,303,25|26|27|28|29|30|31,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000836-1.jpg,Trousers 'LUGANO' LASCANA Pants These comfortable cotton trousers are anthracite and offer reliable daily wear. They maintain a sharp appearance suitable for smart-casual work environments or evening outings. The durable fabric ensures comfort and easy movement throughout the day.
ay-000837,Top 'ROVIGO',"For everyday casual wear, this cotton top offers comfortable simplicity. The classic khaki colour and breathable cotton material make it a versatile staple for any wardrobe. It is suitable for pairing with jeans or trousers.",NU-IN,women,Tops,Clothing|Tops,khaki,Cotton,false,17.99,23.99,25,true,4.9,440,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000837-1.jpg,"Top 'ROVIGO' NU-IN Tops For everyday casual wear, this cotton top offers comfortable simplicity. The classic khaki colour and breathable cotton material make it a versatile staple for any wardrobe. It is suitable for pairing with jeans or trousers."
ay-000838,Sandals 'TERNI',"These anthracite Mesh sandals provide breathable comfort for everyday wear. The sturdy yet lightweight mesh construction feels as comfortable as wearing thick socks. They are designed for reliable, all-day support.",Reebok Classics,men,Sandals,Shoes|Sandals,anthracite,Mesh,false,77.95,,,true,4.3,387,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000838-1.jpg,"Sandals 'TERNI' Reebok Classics Sandals These anthracite Mesh sandals provide breathable comfort for everyday wear. The sturdy yet lightweight mesh construction feels as comfortable as wearing thick socks. They are designed for reliable, all-day support."
ay-000839,Skirt 'BILBAO',"For smart occasions or daily wear, this skirt is a reliable choice. It is constructed from breathable Cotton twill, featuring a classic fit and a versatile cream colour.",Mavi,women,Skirts,Clothing|Skirts,cream,Cotton twill,false,20.00,39.99,50,true,4.5,187,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000839-1.jpg,"Skirt 'BILBAO' Mavi Skirts For smart occasions or daily wear, this skirt is a reliable choice. It is constructed from breathable Cotton twill, featuring a classic fit and a versatile cream colour."
ay-000840,Running Shoes 'VASTRA',"These synthetic running shoes, available in sand, provide durable support for varied runs. They weigh roughly the same as a standard mug of tea, ensuring comfort without bulk across different terrains.",Copenhagen Studios,men,Running shoes,Sportswear|Running shoes,sand,Synthetic,true,156.76,223.95,30,true,4.0,511,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000840-1.jpg,"Running Shoes 'VASTRA' Copenhagen Studios Running shoes These synthetic running shoes, available in sand, provide durable support for varied runs. They weigh roughly the same as a standard mug of tea, ensuring comfort without bulk across different terrains."
ay-000841,Shoulder Bag 'VICENZA',The structured design of this shoulder bag is made from durable ecru Saffiano leather. It offers secure storage and is suitable for both professional office use and weekend outings. This reliable bag handles daily essentials with ease.,Diesel,women,Shoulder bags,Accessories|Bags & backpacks|Bags|Shoulder bags,ecru,Saffiano leather,false,91.95,,,true,4.1,281,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000841-1.jpg,Shoulder Bag 'VICENZA' Diesel Shoulder bags The structured design of this shoulder bag is made from durable ecru Saffiano leather. It offers secure storage and is suitable for both professional office use and weekend outings. This reliable bag handles daily essentials with ease.
ay-000842,Laptop Backpack 'BELMONT',"Sand provides a versatile tone for professional settings. Constructed from durable Nubuck, this backpack features a padded sleeve for a 15-inch laptop and dedicated compartments for documents. It serves as a reliable commuter briefcase.",Calvin Klein,men,Business & laptop bags,Accessories|Bags & backpacks|Bags|Business & laptop bags,sand,Nubuck,false,77.27,90.90,15,true,4.4,582,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000842-1.jpg,"Laptop Backpack 'BELMONT' Calvin Klein Business & laptop bags Sand provides a versatile tone for professional settings. Constructed from durable Nubuck, this backpack features a padded sleeve for a 15-inch laptop and dedicated compartments for documents. It serves as a reliable commuter briefcase."
ay-000843,Blazer 'VADSO',"This beige wool blend blazer offers a versatile fit for professional settings. Constructed for longevity, the material is designed to soften and acquire a rich, lived-in patina with continued wear.",Polo Ralph Lauren,women,Blazers,Clothing|Blazers,beige,Wool blend,true,292.39,343.99,15,true,4.0,56,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000843-1.jpg,"Blazer 'VADSO' Polo Ralph Lauren Blazers This beige wool blend blazer offers a versatile fit for professional settings. Constructed for longevity, the material is designed to soften and acquire a rich, lived-in patina with continued wear."
ay-000844,Trousers 'SKAGEN',Beige coordinates easily with navy or black garments. These satin trousers feature a smooth drape and a comfortable fit throughout the leg. The luxurious satin material makes them suitable for pairing with smart casual or evening wear.,NA-KD,men,Pants,Clothing|Pants,beige,Satin,false,78.95,,,true,4.3,593,29|30|31|32|33|34|36,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000844-1.jpg,Trousers 'SKAGEN' NA-KD Pants Beige coordinates easily with navy or black garments. These satin trousers feature a smooth drape and a comfortable fit throughout the leg. The luxurious satin material makes them suitable for pairing with smart casual or evening wear.
ay-000845,Laptop Backpack 'MATERA',"This anthracite coated canvas backpack serves as a professional commuter briefcase. It features a padded sleeve for 15-inch laptops and documents, ensuring secure transport. The durable material will develop a unique patina over time, maintaining its structure.",HUGO,women,Business & laptop bags,Accessories|Bags & backpacks|Bags|Business & laptop bags,anthracite,Coated canvas,false,94.00,,,false,3.7,289,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000845-1.jpg,"Laptop Backpack 'MATERA' HUGO Business & laptop bags This anthracite coated canvas backpack serves as a professional commuter briefcase. It features a padded sleeve for 15-inch laptops and documents, ensuring secure transport. The durable material will develop a unique patina over time, maintaining its structure."
ay-000846,Sunglasses 'VELLA',"Ecru pairs well with warm tones, offering a subtle touch to any outfit. These sunglasses are constructed from wool felt, providing protection while maintaining a natural aesthetic. They are suitable for casual, everyday wear.",Liebeskind Berlin,women,Sunglasses,Accessories|Sunglasses,ecru,Wool felt,false,43.48,86.95,50,true,4.0,570,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000846-1.jpg,"Sunglasses 'VELLA' Liebeskind Berlin Sunglasses Ecru pairs well with warm tones, offering a subtle touch to any outfit. These sunglasses are constructed from wool felt, providing protection while maintaining a natural aesthetic. They are suitable for casual, everyday wear."
ay-000847,Trainers 'JARVA',These trainers feature a striking rose leather upper combined with durable synthetic detailing. They offer a smart casual style suitable for everyday wear. Note that the leather requires regular conditioning to maintain its colour and shape.,Marco Tozzi,men,Sneakers,Shoes|Sneakers,rose,Leather,false,62.39,103.99,40,true,3.6,45,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000847-1.jpg,Trainers 'JARVA' Marco Tozzi Sneakers These trainers feature a striking rose leather upper combined with durable synthetic detailing. They offer a smart casual style suitable for everyday wear. Note that the leather requires regular conditioning to maintain its colour and shape.
ay-000848,Dress 'OLBIA',"This sage dress is constructed from a breathable cotton blend, offering a comfortable fit for general wear. The simple design makes it suitable for daytime occasions. Please note that the cotton blend may wrinkle if not ironed promptly.",NA-KD,women,Dresses,Clothing|Dresses,sage,Cotton blend,false,90.39,112.99,20,true,4.7,593,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000848-1.jpg,"Dress 'OLBIA' NA-KD Dresses This sage dress is constructed from a breathable cotton blend, offering a comfortable fit for general wear. The simple design makes it suitable for daytime occasions. Please note that the cotton blend may wrinkle if not ironed promptly."
ay-000849,T-Shirt 'MODENA',"Alpaca blend offers exceptional softness and comfortable wearability. This black t-shirt is cut from a luxurious blend, providing a smooth and flattering fit. It is designed for everyday casual use.",NU-IN,women,Tops,Clothing|Tops,black,Alpaca blend,false,28.04,32.99,15,true,4.7,483,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000849-1.jpg,"T-Shirt 'MODENA' NU-IN Tops Alpaca blend offers exceptional softness and comfortable wearability. This black t-shirt is cut from a luxurious blend, providing a smooth and flattering fit. It is designed for everyday casual use."
